source_id,feature_id,sentiment
652d6237-950d-4f80-ba35-1653a15f00db,crashes_errors,-1
652d6237-950d-4f80-ba35-1653a15f00db,wasted_credits_on_failures,-1
43245575-dcac-41d7-a9c1-f0d93334b307,_none,0
e5be3fb3-8547-45be-9a77-346c38965fb6,video_generation_quality,-1
e5be3fb3-8547-45be-9a77-346c38965fb6,character_consistency,-1
bb682ee7-4728-446a-b98c-32863bc1e153,_none,0
8fbfb705-875d-4385-8c69-071f0d5c2330,credit_system_pricing,-1
8fbfb705-875d-4385-8c69-071f0d5c2330,video_generation_quality,1
2fdcd83d-8be6-4571-a2b2-e36a548de72a,video_generation_quality,-1
995e307b-a997-4a7d-98e4-cf20f390c2f3,image_generation_quality,1
995e307b-a997-4a7d-98e4-cf20f390c2f3,watermark,-1
b04b7872-8394-410f-8c30-584e8ccadbef,loves_concept_overall,1
fc7bcda0-f37c-47e2-a096-046b8b3da086,credit_system_pricing,0
fc7bcda0-f37c-47e2-a096-046b8b3da086,wants_free_tier,0
b0fddf88-1ed3-44f5-bbd3-199129f9f5ac,performance_speed,-1
b0fddf88-1ed3-44f5-bbd3-199129f9f5ac,nostalgia_for_old_version,-1
62287050-b658-4b9c-ba80-6960faf3b5ab,crashes_errors,-1
62287050-b658-4b9c-ba80-6960faf3b5ab,login_authentication,-1
32762c00-a8b6-4633-ba73-cf10e8b99806,crashes_errors,-1
32762c00-a8b6-4633-ba73-cf10e8b99806,ui_ux_design,-1
0af8aca5-7597-49ed-b3d4-543adc9fedcc,character_consistency,-1
0af8aca5-7597-49ed-b3d4-543adc9fedcc,app_vs_web_parity,-1
a564c34f-77ec-42db-95c5-5ac2a8dd3218,loves_concept_overall,1
40060b5a-80b1-42b0-b8d7-c1fc5296b137,_none,0
172591e5-98ef-4b4e-bb89-f5bc0b135dd3,crashes_errors,-1
9d6d3a6a-b36c-4e00-8670-eb8d0f7a07ff,prompt_following,1
ddc8139b-50e8-4738-a8a8-a389d01063a4,_none,0
12c6a0f7-d10b-44ea-97c4-113a0e13f701,crashes_errors,-1
37966a9e-fd7b-410a-aa23-1f0cf4b102dd,_none,0
2c09a588-a4c0-4a52-b033-f9ee37b46d7a,app_vs_web_parity,-1
2c09a588-a4c0-4a52-b033-f9ee37b46d7a,character_consistency,-1
c471a185-5a20-4edd-8a9b-a5de7638fdc0,download_resolution,-1
913e41f8-6c24-4570-91cf-dcb3ec30d300,_none,0
f8b35f9f-4ddb-4e44-9a1d-0b2a8266733c,frame_to_frame_feature,-1
aa93a44e-a928-4701-ace4-b50b4db249af,video_generation_quality,-1
aa93a44e-a928-4701-ace4-b50b4db249af,crashes_errors,-1
0444525a-eb8b-483c-8a9f-1a6e2e2b01f6,_none,0
e796270f-8e5f-4f31-848a-47ba49c30496,regional_availability,-1
40271344-4d7e-4896-ba7a-5b484811b486,video_generation_quality,1
40271344-4d7e-4896-ba7a-5b484811b486,extend_video_feature,-1
40271344-4d7e-4896-ba7a-5b484811b486,frame_to_frame_feature,-1
b597ec57-18b4-46de-a74c-24d2b5adc77e,loves_concept_overall,1
fdb46b7b-8599-4358-846b-07edc8e656e7,model_selection,-1
cb77ea65-a26f-4061-871a-647d1f0fa1ba,app_vs_web_parity,-1
6670cdcb-beda-4652-b117-55c9995c3df3,frame_to_frame_feature,-1
7d5d01d1-6884-4a2c-92d3-5017aae8d34f,crashes_errors,-1
7d5d01d1-6884-4a2c-92d3-5017aae8d34f,video_generation_quality,-1
a7828258-0570-4cd2-87f8-208f91f8c8ee,credit_system_pricing,-1
a7828258-0570-4cd2-87f8-208f91f8c8ee,crashes_errors,-1
a7828258-0570-4cd2-87f8-208f91f8c8ee,wasted_credits_on_failures,-1
c2e2b7ce-12da-42a5-a537-496c5acb8a27,_none,0
309dab82-c76d-447f-81ea-14d3f36cf918,app_vs_web_parity,1
309dab82-c76d-447f-81ea-14d3f36cf918,ui_ux_design,1
46754dfa-c918-47c0-9a29-ff9c598b2469,character_consistency,-1
fcf7b582-f6c4-484b-80ce-e6cd4e57a26f,_none,0
49a0e966-5932-44c7-97a8-f35481c62021,crashes_errors,-1
49a0e966-5932-44c7-97a8-f35481c62021,dislikes_concept_overall,-1
7784f51f-2170-46fd-ada3-f3e0bae1bb51,finally_mobile_companion,1
426973db-6603-4a24-8d1e-a4d0066ed8df,video_generation_quality,1
426973db-6603-4a24-8d1e-a4d0066ed8df,image_generation_quality,1
a70c48b8-0045-4bc9-8323-69393b19644c,model_selection,-1
a70c48b8-0045-4bc9-8323-69393b19644c,video_generation_quality,-1
a70c48b8-0045-4bc9-8323-69393b19644c,app_vs_web_parity,-1
dcf07081-241d-45f6-98de-e8ce77c2ba86,finally_mobile_companion,1
a01fa91c-ea7c-4574-ac00-061626283e44,content_moderation,-1
a01fa91c-ea7c-4574-ac00-061626283e44,finally_mobile_companion,1
0d2758eb-e979-4a75-9f5a-b1c3d94b9311,_none,0
ec4d6536-93f5-4c65-b789-a6a92382d782,login_authentication,-1
eaca1c40-ecc0-4520-a770-7e5118e4c1cb,ingredients_feature,-1
7c4ac33b-0b9d-47fe-9c40-48cc45d7ca89,ui_ux_design,-1
7c4ac33b-0b9d-47fe-9c40-48cc45d7ca89,performance_speed,-1
7c4ac33b-0b9d-47fe-9c40-48cc45d7ca89,app_vs_web_parity,-1
ba74850e-4918-48e1-93a8-36e65a179c61,app_vs_web_parity,-1
ba74850e-4918-48e1-93a8-36e65a179c61,ui_ux_design,-1
78289dfd-5988-41be-8fd4-323175508bf1,finally_mobile_companion,1
11d50a75-a84c-4be2-9613-f5e061702286,image_generation_quality,-1
11d50a75-a84c-4be2-9613-f5e061702286,app_vs_web_parity,-1
e7523676-88b8-465d-923e-5232b3cedc5f,credit_system_pricing,1
e7523676-88b8-465d-923e-5232b3cedc5f,finally_mobile_companion,1
e7523676-88b8-465d-923e-5232b3cedc5f,wants_free_tier,0
818cd60b-f541-4c39-a5eb-4d71a3c7db14,_none,0
e7804d42-fd2e-4725-b2b0-76236214cdfc,app_vs_web_parity,1
cf0b46a3-2d4b-43b3-9c71-e974b6b3d542,_none,0
